,time,action,sideWithBall,lenOfNearest,nearestPlayer,lenOfMiddleDist,middleDistPlayer,passPair,goalIsNearest
1950,3327,dribbling,L,1,['L10'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1951,3328,dribbling,L,1,['L10'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1952,3329,dribbling,L,1,['L10'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1953,3330,dribbling,L,1,['L10'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
1954,3331,passing,L,2,"['L10', 'R8']",6,"['L7', 'L8', 'L10', 'R3', 'R6', 'R8']","['L10', 'L6', 'L']",False
1955,3332,searching,,0,[],7,"['L6', 'L7', 'L8', 'L10', 'R3', 'R6', 'R8']",,False
1956,3333,searching,,0,[],7,"['L6', 'L7', 'L8', 'L10', 'R6', 'R8', 'R11']",,False
1957,3334,searching,,0,[],6,"['L6', 'L7', 'L10', 'R6', 'R8', 'R11']",,False
1958,3335,searching,,0,[],5,"['L6', 'L7', 'R6', 'R8', 'R11']",,False
1959,3336,searching,,0,[],6,"['L6', 'L7', 'R6', 'R7', 'R8', 'R11']",,False
1960,3337,passing,L,1,['L6'],5,"['L6', 'L7', 'R6', 'R7', 'R11']","['L6', 'L11', 'L']",False
1961,3338,searching,,0,[],5,"['L6', 'L7', 'R6', 'R7', 'R11']",,False
1962,3339,searching,,0,[],7,"['L6', 'L7', 'L11', 'R2', 'R6', 'R7', 'R11']",,False
1963,3340,searching,,0,[],6,"['L6', 'L7', 'L11', 'R2', 'R6', 'R7']",,False
1964,3341,searching,,0,[],6,"['L6', 'L7', 'L11', 'R2', 'R6', 'R7']",,False
1965,3342,passing,L,1,['L11'],6,"['L7', 'L11', 'R2', 'R4', 'R6', 'R7']","['L11', 'L9', 'L']",False
1966,3343,searching,,0,[],7,"['L7', 'L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,False
1967,3344,searching,,0,[],6,"['L7', 'L9', 'L11', 'R2', 'R4', 'R7']",,False
1968,3345,searching,,0,[],6,"['L7', 'L9', 'L11', 'R2', 'R4', 'R7']",,False
1969,3346,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1970,3347,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1971,3348,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1972,3349,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1973,3350,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1974,3351,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1975,3352,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1976,3353,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1977,3354,searching,,0,[],4,"['L9', 'R2', 'R4', 'R7']",,False
1978,3355,searching,,0,[],4,"['L9', 'R2', 'R4', 'R7']",,False
1979,3356,searching,,0,[],4,"['L9', 'R2', 'R4', 'R7']",,False
1980,3357,searching,,0,[],4,"['L9', 'R2', 'R4', 'R7']",,False
1981,3358,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1982,3359,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1983,3360,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1984,3361,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1985,3362,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1986,3363,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1987,3364,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1988,3365,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1989,3366,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1990,3367,passing,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']","['L9', 'L9', 'L']",False
1991,3368,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1992,3369,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1993,3370,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1994,3371,searching,,0,[],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1995,3372,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1996,3373,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1997,3374,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1998,3375,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
1999,3376,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
2000,3377,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
2001,3378,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
2002,3379,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
2003,3380,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
2004,3381,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,False
2005,3382,dribbling,L,1,['L9'],5,"['L9', 'L11', 'R2', 'R4', 'R7']",,True
2006,3383,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2007,3384,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2008,3385,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2009,3386,fight,,2,"['L9', 'R4']",6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2010,3387,fight,,2,"['L9', 'R4']",6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2011,3388,searching,,0,[],7,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2012,3389,dribbling,L,1,['L11'],7,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2013,3390,dribbling,L,1,['L11'],7,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2014,3391,dribbling,L,1,['L11'],7,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2015,3392,dribbling,L,1,['L11'],7,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2016,3393,dribbling,L,1,['L11'],8,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7', 'R8']",,True
2017,3394,dribbling,L,1,['L11'],7,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2018,3395,dribbling,L,1,['L11'],7,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2019,3396,searching,,0,[],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2020,3397,searching,,0,[],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2021,3398,searching,,0,[],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2022,3399,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2023,3400,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2024,3401,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2025,3402,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2026,3403,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2027,3404,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2028,3405,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2029,3406,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2030,3407,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2031,3408,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2032,3409,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2033,3410,searching,,0,[],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2034,3411,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2035,3412,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2036,3413,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2037,3414,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2038,3415,dribbling,L,1,['L9'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2039,3416,searching,,0,[],7,"['L9', 'L10', 'L11', 'R2', 'R4', 'R6', 'R7']",,True
2040,3417,dribbling,L,1,['L11'],11,"['L7', 'L9', 'L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R6', 'R7', 'R8']",,True
2041,3418,searching,,0,[],11,"['L7', 'L9', 'L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R6', 'R7', 'R8']",,True
2042,3419,searching,,0,[],10,"['L7', 'L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R6', 'R7', 'R8']",,True
2043,3420,dribbling,L,1,['L10'],7,"['L10', 'L11', 'RG1', 'R3', 'R5', 'R6', 'R8']",,True
2044,3421,searching,,0,[],7,"['L10', 'L11', 'RG1', 'R3', 'R5', 'R6', 'R8']",,True
2045,3422,dribbling,R,1,['R3'],7,"['L10', 'L11', 'RG1', 'R3', 'R5', 'R6', 'R8']",,True
2046,3423,dribbling,R,1,['R3'],7,"['L10', 'L11', 'RG1', 'R3', 'R5', 'R6', 'R8']",,True
2047,3424,fight,,2,"['L10', 'R3']",7,"['L10', 'L11', 'RG1', 'R3', 'R5', 'R6', 'R8']",,True
2048,3425,fight,,2,"['L10', 'R3']",8,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R5', 'R6', 'R8']",,True
2049,3426,dribbling,R,1,['R3'],9,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
2050,3427,dribbling,R,1,['R3'],9,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
2051,3428,dribbling,R,1,['R3'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2052,3429,searching,,2,"['RG1', 'R3']",10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2053,3430,searching,,2,"['RG1', 'R3']",10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2054,3431,searching,,2,"['RG1', 'R3']",10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2055,3432,fight,,2,"['L11', 'R3']",10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2056,3433,dribbling,R,1,['R3'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2057,3434,searching,,0,[],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2058,3435,searching,,0,[],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2059,3436,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2060,3437,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2061,3438,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2062,3439,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2063,3440,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2064,3441,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2065,3442,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2066,3443,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2067,3444,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2068,3445,dribbling,R,1,['R6'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2069,3446,searching,,0,[],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2070,3447,searching,,0,[],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2071,3448,dribbling,R,1,['R8'],10,"['L10', 'L11', 'RG1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']",,True
2072,3449,dribbling,R,1,['R8'],8,"['L10', 'RG1', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
2073,3450,dribbling,R,1,['R8'],7,"['L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
2074,3451,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
2075,3452,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
2076,3453,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
2077,3454,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,True
2078,3455,searching,,0,[],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,False
2079,3456,searching,,0,[],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,False
2080,3457,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,False
2081,3458,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,False
2082,3459,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,False
2083,3460,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,False
2084,3461,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,False
2085,3462,dribbling,R,1,['R8'],8,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R7', 'R8']",,False
2086,3463,dribbling,R,1,['R8'],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2087,3464,dribbling,R,1,['R8'],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2088,3465,dribbling,R,1,['R8'],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2089,3466,dribbling,R,1,['R8'],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2090,3467,dribbling,R,1,['R8'],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2091,3468,searching,,0,[],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2092,3469,searching,,0,[],7,"['L7', 'L10', 'R2', 'R3', 'R5', 'R6', 'R8']",,False
2093,3470,searching,,0,[],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2094,3471,dribbling,R,1,['R8'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2095,3472,dribbling,R,1,['R8'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2096,3473,dribbling,R,1,['R8'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2097,3474,dribbling,R,1,['R8'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2098,3475,dribbling,R,1,['R8'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2099,3476,dribbling,R,1,['R8'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2100,3477,fight,,2,"['L7', 'R8']",7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2101,3478,searching,,0,[],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2102,3479,searching,,0,[],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2103,3480,searching,,0,[],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2104,3481,dribbling,R,1,['R8'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2105,3482,dribbling,R,1,['R8'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2106,3483,dribbling,R,1,['R8'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2107,3484,dribbling,R,1,['R8'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2108,3485,dribbling,R,1,['R8'],6,"['L7', 'L10', 'R3', 'R5', 'R6', 'R8']",,False
2109,3486,passing,R,1,['R8'],7,"['L7', 'L8', 'L10', 'R3', 'R5', 'R6', 'R8']","['R8', 'R10', 'R']",False
2110,3487,searching,,0,[],5,"['L7', 'L8', 'R3', 'R6', 'R8']",,False
2111,3488,searching,,0,[],3,"['L7', 'L8', 'R8']",,False
2112,3489,searching,,0,[],2,"['L8', 'R8']",,False
2113,3490,searching,,0,[],2,"['L8', 'R8']",,False
2114,3491,searching,,0,[],2,"['L8', 'R10']",,False
2115,3492,searching,,0,[],2,"['L8', 'R10']",,False
2116,3493,searching,,0,[],1,['R10'],,False
2117,3494,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2118,3495,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2119,3496,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2120,3497,searching,,0,[],2,"['L4', 'R10']",,False
2121,3498,searching,,0,[],2,"['L4', 'R10']",,False
2122,3499,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2123,3500,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2124,3501,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2125,3502,searching,,0,[],2,"['L4', 'R10']",,False
2126,3503,searching,,0,[],2,"['L4', 'R10']",,False
2127,3504,searching,,0,[],2,"['L4', 'R10']",,False
2128,3505,searching,,0,[],2,"['L4', 'R10']",,False
2129,3506,searching,,0,[],2,"['L4', 'R10']",,False
2130,3507,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2131,3508,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
2132,3509,searching,,0,[],2,"['L4', 'R10']",,False
2133,3510,searching,,0,[],2,"['L4', 'R10']",,False
2134,3607,searching,,0,[],3,"['L8', 'R5', 'R8']",,False
2135,3608,searching,,0,[],3,"['L8', 'R5', 'R8']",,False
2136,3609,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2137,3610,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2138,3611,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2139,3612,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2140,3613,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2141,3614,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2142,3615,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2143,3616,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2144,3617,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2145,3618,dribbling,R,1,['R8'],3,"['L8', 'R5', 'R8']",,False
2146,3619,passing,R,1,['R8'],3,"['L8', 'R5', 'R8']","['R8', 'R6', 'R']",False
2147,3620,searching,,0,[],3,"['L8', 'R5', 'R8']",,False
2148,3621,searching,,0,[],3,"['L8', 'R5', 'R8']",,False
2149,3622,searching,,0,[],4,"['L8', 'R5', 'R6', 'R8']",,False
2150,3623,searching,,0,[],4,"['L7', 'L8', 'R6', 'R8']",,False
2151,3624,searching,,0,[],3,"['L7', 'L10', 'R6']",,False
2152,3625,searching,,0,[],3,"['L7', 'L10', 'R6']",,False
2153,3626,dribbling,R,1,['R6'],3,"['L7', 'L10', 'R6']",,False
2154,3627,dribbling,R,1,['R6'],3,"['L7', 'L10', 'R6']",,False
2155,3628,passing,R,1,['R6'],3,"['L7', 'L10', 'R6']","['R6', 'R10', 'R']",False
2156,3629,searching,,0,[],1,['R6'],,False
2157,3630,searching,,0,[],1,['R6'],,False
2158,3631,searching,,0,[],4,"['L4', 'R6', 'R8', 'R11']",,False
2159,3632,searching,,0,[],3,"['L4', 'R8', 'R11']",,False
2160,3633,searching,,0,[],4,"['L4', 'R8', 'R10', 'R11']",,False
2161,3634,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
2162,3635,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
2163,3636,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
2164,3637,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
2165,3638,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
2166,3639,passing,R,1,['R10'],3,"['L4', 'R8', 'R10']","['R10', 'R10', 'R']",False
2167,3640,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
2168,3641,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
2169,3642,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
2170,3643,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
2171,3644,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
2172,3645,passing,R,1,['R10'],3,"['L4', 'R8', 'R10']","['R10', 'R11', 'R']",False
2173,3646,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
2174,3647,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
2175,3648,searching,,0,[],4,"['L4', 'R8', 'R10', 'R11']",,False
2176,3649,searching,,0,[],3,"['L4', 'R10', 'R11']",,False
2177,3650,searching,,0,[],3,"['L4', 'R10', 'R11']",,False
2178,3651,searching,,0,[],3,"['L4', 'R10', 'R11']",,False
2179,3652,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
2180,3653,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
2181,3654,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
2182,3655,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
2183,3656,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
2184,3657,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
2185,3658,dribbling,R,1,['R11'],4,"['L2', 'L4', 'R10', 'R11']",,False
2186,3659,fight,,2,"['L2', 'R11']",4,"['L2', 'L4', 'R10', 'R11']",,False
2187,3660,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
2188,3661,searching,,0,[],5,"['L2', 'L4', 'L6', 'R10', 'R11']",,False
2189,3662,searching,,0,[],5,"['L2', 'L4', 'L6', 'R10', 'R11']",,False
2190,3663,searching,,0,[],5,"['L2', 'L4', 'L6', 'R10', 'R11']",,False
2191,3664,searching,,0,[],3,"['L2', 'L6', 'R11']",,False
2192,3665,searching,,0,[],3,"['L3', 'L6', 'R11']",,False
2193,3666,dribbling,L,1,['L6'],3,"['L3', 'L6', 'R11']",,False
2194,3667,passing,L,1,['L6'],2,"['L3', 'L6']","['L6', 'L3', 'L']",False
2195,3668,searching,,0,[],2,"['L3', 'L6']",,False
2196,3669,searching,,0,[],2,"['L3', 'L6']",,False
2197,3670,searching,,0,[],2,"['L3', 'L6']",,False
2198,3671,searching,,0,[],2,"['L3', 'L6']",,False
2199,3672,searching,,0,[],2,"['L3', 'L6']",,False
2200,3673,searching,,0,[],2,"['L3', 'L6']",,False
2201,3674,searching,,0,[],3,"['L3', 'L5', 'L6']",,False
2202,3675,searching,,0,[],4,"['L3', 'L5', 'L6', 'R9']",,False
2203,3676,dribbling,L,1,['L3'],4,"['L3', 'L5', 'L6', 'R9']",,False
2204,3677,dribbling,L,1,['L3'],4,"['L3', 'L5', 'L6', 'R9']",,False
2205,3678,dribbling,L,1,['L3'],4,"['L3', 'L5', 'L6', 'R9']",,False
2206,3679,dribbling,L,1,['L3'],5,"['L3', 'L5', 'L6', 'R9', 'R11']",,False
2207,3680,dribbling,L,1,['L3'],5,"['L3', 'L5', 'L6', 'R9', 'R11']",,False
2208,3681,passing,L,1,['L3'],6,"['L3', 'L5', 'L6', 'R7', 'R9', 'R11']","['L3', 'L9', 'L']",False
2209,3682,searching,,0,[],6,"['L3', 'L6', 'R6', 'R7', 'R9', 'R11']",,False
2210,3683,searching,,0,[],5,"['L3', 'L6', 'R6', 'R7', 'R9']",,False
2211,3684,searching,,0,[],5,"['L3', 'L6', 'R6', 'R7', 'R9']",,False
2212,3685,searching,,0,[],6,"['L3', 'L6', 'L9', 'R6', 'R7', 'R9']",,False
2213,3686,searching,,0,[],4,"['L6', 'L9', 'R6', 'R7']",,False
2214,3687,searching,,0,[],4,"['L7', 'L9', 'R6', 'R7']",,False
2215,3688,dribbling,L,1,['L9'],4,"['L7', 'L9', 'R6', 'R7']",,False
2216,3689,passing,L,1,['L9'],4,"['L7', 'L9', 'R6', 'R7']","['L9', 'L11', 'L']",False
2217,3690,searching,,0,[],3,"['L7', 'L9', 'R6']",,False
2218,3691,searching,,0,[],3,"['L7', 'L9', 'L11']",,False
2219,3692,searching,,0,[],3,"['L7', 'L9', 'L11']",,False
2220,3693,searching,,0,[],4,"['L7', 'L9', 'L11', 'R2']",,False
2221,3694,searching,,0,[],3,"['L7', 'L11', 'R2']",,False
2222,3695,searching,,0,[],3,"['L7', 'L11', 'R2']",,False
2223,3696,searching,,0,[],3,"['L7', 'L11', 'R2']",,False
2224,3697,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R4']",,False
2225,3698,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R4']",,False
2226,3699,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R4']",,False
